ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_SPLUS-s24s53_0020992,1.18233181633365,190.8182,0.0358,182.3581,0.0269,17.9269,0.0258,4.6621,0.1083,1.4151,0.0520,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.9529,0.0892,4.6553,0.2268,1.3455,0.1284,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.9844,0.1243,4.6558,0.2143,1.3502,0.1209,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.5932,0.0854,4.6562,0.2032,1.3545,0.1142,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.4888,0.0749,4.6568,0.1893,1.3601,0.1056,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.1012,0.0455,4.6590,0.1372,1.3836,0.0728,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.8313,0.0278,4.6630,0.1150,1.4250,0.0559,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5924,0.0647,4.6684,0.2344,1.4809,0.1292,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,18.2756,0.0347,4.6580,0.1590,1.3729,0.0869,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5875,0.0363,4.6659,0.1693,1.4551,0.0899,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,17.5861,0.0659,4.6690,0.2509,1.4871,0.1391,0.6320,0.0087,-75.2219,1.5109,190.8182,0.0358,182.3581,0.0269,19.2427,0.0741,4.6547,0.2443,1.3389,0.1389,0.6320,0.0087,-75.2219,1.5109
iDR4_3_SPLUS-s24s53_0021446,1.18233181633365,236.4877,0.0186,281.5517,0.0133,17.8111,0.0162,1.4191,0.0311,3.0040,0.1948,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.9536,0.0519,1.3576,0.0647,3.0628,0.4700,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.829,0.0633,1.3618,0.0615,3.0588,0.4454,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.5164,0.0461,1.3656,0.0587,3.0551,0.4233,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.4313,0.0425,1.3705,0.0551,3.0505,0.3954,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.0195,0.0259,1.3913,0.0413,3.0306,0.2857,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.7578,0.0171,1.4279,0.0313,2.9956,0.1938,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.3069,0.0284,1.4773,0.0572,2.9484,0.3938,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,18.2138,0.0203,1.3818,0.0472,3.0396,0.3333,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.3753,0.0181,1.4545,0.0418,2.9702,0.2750,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,17.2855,0.0288,1.4828,0.0612,2.9432,0.4247,*0.0742*,*0.0179*,-68.9452,0.624,236.4877,0.0186,281.5517,0.0133,19.1631,0.0379,1.3518,0.0692,3.0683,0.5043,*0.0742*,*0.0179*,-68.9452,0.624
iDR4_3_SPLUS-s28s45_0022497,1.15329256652673,225.9542,0.0159,214.3287,0.0164,18.136,0.0618,4.6848,0.4359,7.0964,0.5605,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.4856,0.1599,4.9143,1.2647,9.7723,1.5957,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.1486,0.1647,4.8986,1.2000,9.5895,1.5180,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.296,0.1626,4.8844,1.1417,9.4238,1.4478,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.8052,0.1298,4.8661,1.0672,9.2109,1.3582,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.4042,0.0941,4.7886,0.7623,8.3063,0.9873,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.1193,0.0581,4.6519,0.3885,6.7135,0.4743,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.902,0.1128,4.4677,0.8287,4.5656,0.8909,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,18.515,0.0983,4.8238,0.8979,8.7172,1.1532,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.9896,0.0704,4.5527,0.5296,5.5562,0.5532,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,17.9552,0.123,4.4474,0.9078,4.3290,0.9835,0.4888,0.0169,-3.1356,1.4614,225.9542,0.0159,214.3287,0.0164,19.5843,0.1439,4.9359,1.3544,*10.0240*,*1.7033*,0.4888,0.0169,-3.1356,1.4614
iDR4_3_SPLUS-s28s45_0023617,1.15329256652673,154.0372,0.0102,333.3774,0.0113,15.5024,0.0498,76.1401,5.6754,8.7619,0.2025,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.358,0.1238,93.3260,13.7130,6.9251,0.4226,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,18.3805,0.3846,92.1517,13.0626,7.0506,0.4019,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.1026,0.1264,91.0879,12.4785,7.1643,0.3834,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,17.3373,0.1404,89.7202,11.7358,7.3104,0.3601,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.8833,0.0669,83.9110,8.7375,7.9313,0.2707,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.3751,0.047,73.6810,5.2247,9.0247,0.2026,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.1284,0.0767,59.8867,8.9686,*10.4990*,*0.3647*,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,16.2356,0.0692,86.5497,10.0605,7.6493,0.3090,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.2607,0.0515,66.2485,6.2379,9.8191,0.2670,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,15.1347,0.0848,58.3670,9.7296,*10.6615*,*0.3907*,0.6913,0.0073,8.2078,0.8397,154.0372,0.0102,333.3774,0.0113,18.1643,0.1423,94.9423,14.6165,6.7523,0.4516,0.6913,0.0073,8.2078,0.8397
iDR4_3_SPLUS-s28s45_0022912,1.15329256652673,346.1267,0.0496,292.2379,0.0411,18.1251,0.0625,9.6906,0.8526,2.9642,0.1918,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.4131,0.2147,9.2151,1.7320,2.3188,0.4116,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.9494,0.2144,9.2476,1.6320,2.3629,0.3876,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.6241,0.3124,9.2771,1.5432,2.4029,0.3663,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.8573,0.1773,9.3149,1.4321,2.4542,0.3395,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.3699,0.1006,9.4756,1.0245,2.6724,0.2395,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.0779,0.068,9.7586,0.9313,3.0566,0.2093,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.7566,0.1392,10.1402,1.9534,3.5747,0.4517,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,18.5743,0.0943,9.4026,1.1932,2.5733,0.2813,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.9188,0.0969,9.9642,1.4143,3.3357,0.3235,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,17.8757,0.1454,10.1823,2.0893,3.6317,0.4840,0.7127,0.0163,-71.8717,3.2757,346.1267,0.0496,292.2379,0.0411,19.5562,0.1839,9.1704,1.8726,2.2581,0.4453,0.7127,0.0163,-71.8717,3.2757
iDR4_3_SPLUS-s28s45_0022101,1.15329256652673,271.1766,0.0233,159.1954,0.0194,18.621,0.0262,1.5199,0.0608,5.3420,0.3953,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2033,0.0621,0.8147,0.0964,7.4464,1.0169,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.4414,0.0929,0.8629,0.0908,7.3026,0.9684,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2166,0.0785,0.9065,0.0860,7.1723,0.9247,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.2381,0.0755,0.9626,0.0800,7.0049,0.8690,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.7388,0.0387,1.2010,0.0606,6.2935,0.6415,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.5197,0.0283,1.6208,0.0677,5.0409,0.3525,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.1366,0.0598,2.1868,0.1318,3.3518,0.6153,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.9628,0.0433,1.0927,0.0680,6.6166,0.7426,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.4925,0.043,1.9257,0.0991,4.1308,0.4120,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,18.3317,0.0635,2.2491,0.1400,3.1657,0.6721,0.3660,0.0196,1.6248,1.3946,271.1766,0.0233,159.1954,0.0194,19.4285,0.0571,0.7484,0.1043,7.6443,1.0842,0.3660,0.0196,1.6248,1.3946
iDR4_3_SPLUS-s29s35_0007044,1.14207010522519,257.9847,0.008,434.5633,0.0105,17.3432,0.0073,3.7448,0.0180,0.6883,0.0086,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,18.7781,0.0466,3.8385,0.0397,0.4438,0.0256,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,18.4886,0.0613,3.8321,0.0378,0.4605,0.0242,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,18.4723,0.0558,3.8263,0.0361,0.4756,0.0229,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,18.1481,0.0394,3.8188,0.0339,0.4951,0.0213,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,17.7177,0.0214,3.7871,0.0255,0.5777,0.0148,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,17.3686,0.0082,3.7313,0.0174,0.7233,0.0083,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,16.977,0.014,3.6561,0.0304,0.9195,0.0201,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,17.9678,0.0124,3.8015,0.0291,0.5402,0.0176,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,17.0902,0.008,3.6908,0.0219,0.8290,0.0131,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,16.9123,0.0121,3.6478,0.0326,0.9411,0.0219,0.5368,0.0024,-37.2617,0.3658,257.9847,0.008,434.5633,0.0105,19.1285,0.0355,3.8473,0.0423,0.4208,0.0276,0.5368,0.0024,-37.2617,0.3658
iDR4_3_SPLUS-s29s35_0006143,1.14207010522519,262.3532,0.0392,308.7878,0.0661,18.8543,0.0344,5.0591,0.1368,0.9720,0.0560,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.3894,0.0946,4.3297,0.2141,0.7642,0.1031,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,18.9941,0.1099,4.3795,0.2019,0.7784,0.0979,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.6365,0.1753,4.4247,0.1912,0.7912,0.0933,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.0597,0.101,4.4827,0.1781,0.8078,0.0875,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.0389,0.0773,4.7293,0.1356,0.8780,0.0665,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,18.9251,0.0406,5.1634,0.1522,1.0017,0.0587,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,18.7254,0.0864,5.7489,0.2942,1.1686,0.1078,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.1189,0.0419,4.6173,0.1517,0.8461,0.0752,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,18.6729,0.0469,5.4789,0.2218,1.0916,0.0806,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,18.737,0.0785,5.8133,0.3123,1.1869,0.1148,0.4725,0.0094,13.3506,1.2868,262.3532,0.0392,308.7878,0.0661,19.7406,0.077,4.2611,0.2315,0.7446,0.1105,0.4725,0.0094,13.3506,1.2868
iDR4_3_SPLUS-s29s35_0005688,1.14207010522519,275.6026,0.0116,155.4436,0.0096,16.1797,0.0058,7.5666,0.0342,1.1822,0.0060,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,17.8865,0.0402,7.4711,0.0847,0.9185,0.0182,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,17.9127,0.0684,7.4777,0.0805,0.9366,0.0172,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,17.6397,0.0492,7.4836,0.0767,0.9529,0.0163,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,17.2745,0.0346,7.4912,0.0720,0.9739,0.0152,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,16.6197,0.0164,7.5235,0.0527,1.0630,0.0107,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,16.057,0.0059,7.5803,0.0323,1.2200,0.0056,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,15.6461,0.01,7.6570,0.0609,1.4316,0.0130,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,16.8892,0.0108,7.5088,0.0612,1.0225,0.0127,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,15.7895,0.0061,7.6216,0.0420,1.3340,0.0084,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,15.5611,0.0092,7.6654,0.0660,1.4549,0.0142,0.7876,0.0020,69.2997,0.5513,275.6026,0.0116,155.4436,0.0096,18.2814,0.0318,7.4622,0.0906,0.8937,0.0195,0.7876,0.0020,69.2997,0.5513
iDR4_3_SPLUS-s29s35_0005101,1.14207010522519,202.5426,0.0215,99.1258,0.6119,17.3822,0.0486,*0.1416*,*0.3248*,1.5344,4.5526,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.4258,0.0155,*0.1306*,*0.3538*,0.9398,3.8856,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.3675,0.0204,*0.1313*,*0.3503*,0.9805,3.9051,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.4301,0.0209,*0.1320*,*0.3473*,1.0173,3.9265,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.3332,0.0216,*0.1329*,*0.3437*,1.0646,3.9590,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.3381,0.0304,*0.1366*,*0.3317*,1.2656,4.1565,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.4763,0.0557,*0.1432*,*0.3250*,1.6195,4.7042,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.431,0.1032,*0.1520*,*0.3458*,2.0968,5.7244,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.4133,0.0241,*0.1349*,*0.3364*,1.1743,4.0553,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.3006,0.0797,*0.1480*,*0.3321*,1.8767,5.2228,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.5085,0.1089,*0.1530*,*0.3500*,2.1494,5.8505,0.2339,2.4191,-75.6414,117.9124,202.5426,0.0215,99.1258,0.6119,17.5984,0.012,*0.1295*,*0.3590*,0.8839,3.8658,0.2339,2.4191,-75.6414,117.9124
iDR4_3_SPLUS-s32s32_0045080,1.18227003668148,286.194,0.0371,246.0104,0.0393,18.4394,0.0414,4.2361,0.1787,1.3802,0.0730,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,20.6379,0.5517,4.2972,0.3748,1.1934,0.1810,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.6933,0.1729,4.2930,0.3551,1.2062,0.1708,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,19.0266,0.2067,4.2892,0.3377,1.2178,0.1616,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,19.0048,0.1969,4.2843,0.3157,1.2326,0.1500,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.5942,0.0987,4.2637,0.2326,1.2958,0.1048,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.3563,0.0456,4.2273,0.1848,1.4069,0.0766,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.2973,0.1028,4.1783,0.3595,1.5569,0.1720,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.7673,0.064,4.2731,0.2678,1.2671,0.1242,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.2991,0.0618,4.2009,0.2607,1.4877,0.1195,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,18.2473,0.101,4.1729,0.3850,1.5734,0.1854,0.9255,0.0188,40.5821,13.7123,286.194,0.0371,246.0104,0.0393,19.6646,0.1418,4.3029,0.4023,1.1759,0.1953,0.9255,0.0188,40.5821,13.7123
iDR4_3_SPLUS-s32s32_0036824,1.18227003668148,182.678,0.1064,284.932,0.0265,17.7247,0.0195,11.0396,0.1310,0.4491,0.0141,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,19.4293,0.2144,11.1186,0.2443,0.2648,0.0382,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,18.267,0.1283,11.1132,0.2321,0.2774,0.0359,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,18.4625,0.139,11.1083,0.2214,0.2888,0.0338,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,18.5193,0.1437,11.1020,0.2080,0.3035,0.0312,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,17.8719,0.0568,11.0753,0.1586,0.3658,0.0211,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,17.6735,0.0231,11.0283,0.1359,0.4755,0.0152,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,17.4758,0.0501,10.9649,0.2456,0.6234,0.0375,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,18.0994,0.0287,11.0875,0.1791,0.3375,0.0255,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,17.4538,0.0263,10.9941,0.1837,0.5552,0.0256,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,17.4235,0.0461,10.9579,0.2617,0.6397,0.0405,0.2120,0.0025,-76.0166,0.2328,182.678,0.1064,284.932,0.0265,19.0375,0.0808,11.1260,0.2614,0.2475,0.0413,0.2120,0.0025,-76.0166,0.2328
iDR4_3_SPLUS-s32s32_0031006,1.18227003668148,245.1236,0.0486,151.4485,0.1227,18.3646,0.3105,*0.0653*,*0.0656*,5.6945,4.2033,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.6132,0.232,*0.1075*,*0.1164*,5.6941,4.9719,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.4683,0.2373,*0.1046*,*0.1121*,5.6941,4.8482,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.4174,0.234,*0.1020*,*0.1083*,5.6942,4.7432,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.6275,0.2397,*0.0986*,*0.1035*,5.6942,4.6187,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.5581,0.2524,*0.0844*,*0.0846*,5.6943,4.2433,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.3906,0.3438,*0.0593*,*0.0621*,5.6946,4.3059,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.374,1.0889,*0.0254*,*0.0736*,5.6949,5.6722,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.6198,0.2407,*0.0909*,*0.0929*,5.6943,4.3807,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.3788,0.5404,*0.0410*,*0.0620*,5.6948,4.9035,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.264,1.3988,*0.0217*,*0.0775*,5.6950,5.8807,0.2396,0.3108,66.8923,10.1538,245.1236,0.0486,151.4485,0.1227,18.6637,0.23,*0.1115*,*0.1223*,5.6941,5.1543,0.2396,0.3108,66.8923,10.1538
iDR4_3_SPLUS-s32s32_0042751,1.18227003668148,286.2759,0.0095,316.9731,0.0085,14.4694,0.0032,15.2300,0.0424,1.3277,0.0035,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.4219,0.0128,12.9633,0.0925,1.3799,0.0094,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.4518,0.0203,13.1182,0.0877,1.3763,0.0089,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.1525,0.0147,13.2585,0.0835,1.3731,0.0085,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.1604,0.0146,13.4389,0.0781,1.3689,0.0079,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.7972,0.0086,14.2050,0.0574,1.3513,0.0056,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.1476,0.0032,15.5543,0.0431,1.3203,0.0033,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.0915,0.0069,17.3736,0.0837,1.2784,0.0070,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.9705,0.0052,13.8570,0.0662,1.3593,0.0066,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.2226,0.0042,16.5346,0.0602,1.2977,0.0047,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,14.0122,0.0063,17.5741,0.0899,1.2738,0.0076,0.6086,0.0008,-47.9003,0.1352,286.2759,0.0095,316.9731,0.0085,15.9562,0.0116,12.7501,0.0992,1.3848,0.0101,0.6086,0.0008,-47.9003,0.1352
